,Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
17,Mon Sep 12 19:15:11 +0000 2022,1569404273825353731,David Ornstein,"⚽️ UEFA knew about Russia friendly @alihumayun33
⚽️ Saudi chief would ‘love to see Ronaldo move’ @OliverKay
⚽️ Pott… https://t.co/WZ3soPXxF7","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
18,Mon Sep 12 15:25:03 +0000 2022,1569346359827857409,David Ornstein,"🚨 Marcus Rashford support team changing as Kelly Hogarth steps aside (helped drive #endchildfoodpoverty, community… https://t.co/Q7zQhht55H","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
19,Mon Sep 12 11:15:34 +0000 2022,1569283574267772931,David Ornstein,@alistairmagowan Agreed - has the potential to be a really successful move,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
20,Mon Sep 12 10:30:26 +0000 2022,1569272215077634049,David Ornstein,🚨 Tuchel advised Gilmour to join Brighton as Potter would be ideal for career. Chelsea owners told 21yo on deadline… https://t.co/IT7cIzbKAa,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
21,Mon Sep 12 08:20:46 +0000 2022,1569239582020931594,David Ornstein,"🚨 Arsenal head of emerging talent Yousuf Sajjad to leave role #AFC after 3yrs. Helped sign likes of Reuell Walters,… https://t.co/LTcZbRzvlu","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
22,Mon Sep 12 07:05:15 +0000 2022,1569220579877691392,David Ornstein,"🔵 Chelsea made N’Golo Kante verbal offer last month of new 2+1y contract
🔵 31yo unwilling to accept, wants longer (… https://t.co/REfWprYUjU","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
23,Thu Sep 08 16:41:50 +0000 2022,1567916130177634304,David Ornstein,@JacobsBen What have you done 😂👏,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
24,Thu Sep 08 16:35:30 +0000 2022,1567914536245645312,David Ornstein,"🚨 Talking with @joelbeya about Thomas Tuchel departing Chelsea, Graham Potter joining from Brighton as replacement,… https://t.co/yE5MTQaUBn","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
25,Thu Sep 08 15:50:03 +0000 2022,1567903099469307905,David Ornstein,"RT @TheAthleticUK: What are #CFC getting with their new head coach Graham Potter?
🔵 Feted for improving players
🔵 Helps personnel thrive in…","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
26,Thu Sep 08 12:45:26 +0000 2022,1567856636605218824,David Ornstein,"🔵 Financial dominance of Premier League over its European rivals

🔴 Tension between Chelsea owners &amp; Thomas Tuchel… https://t.co/lxvsTSL2QO","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
27,Thu Sep 08 12:15:43 +0000 2022,1567849159801151489,David Ornstein,"🚨 If the timing of Thomas Tuchel’s sacking by Chelsea took many by surprise, the decision itself did not. Tensions… https://t.co/wJCPYqDbh6","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
28,Thu Sep 08 10:35:04 +0000 2022,1567823831615545348,David Ornstein,🚨 Graham Potter appointment as Chelsea head coach in process of being completed. Agreements between parties getting… https://t.co/ZnxwUx9EFg,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
29,Thu Sep 08 09:26:04 +0000 2022,1567806465276104704,David Ornstein,"RT @TheAthleticUK: What would Graham Potter bring to Chelsea?

@MarkCarey93, @johnspacemuller &amp; @LiamTharmeCoach analysed his contribution…","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
30,Thu Sep 08 07:25:31 +0000 2022,1567776128374284289,David Ornstein,"RT @alanshearer: “I’m not here to just exist.”

My exclusive interview with #NUFC boss Eddie Howe for @TheAthleticUK on stirring emotion at…","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
31,Wed Sep 07 17:57:19 +0000 2022,1567572736964182018,David Ornstein,🚨 EXCL: Everton / England GK Jordan Pickford set for spell out (thigh) - hoped only 3/4 weeks. Lonergan also out (k… https://t.co/5zAMnVsqU9,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
32,Wed Sep 07 15:40:16 +0000 2022,1567538248120934400,David Ornstein,"RT @TheAthleticUK: Diego Costa’s work permit has been accepted ahead of his proposed free transfer to Wolves.

The former #CFC &amp; #Atleti fo…","Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
33,Wed Sep 07 15:29:07 +0000 2022,1567535442223931392,David Ornstein,@JamesGreenInUK @RobDorsettSky @SkySportsNews Both of you bossing it 💪,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
34,Wed Sep 07 14:53:39 +0000 2022,1567526518233907200,David Ornstein,🚨 Chelsea meeting Graham Potter this afternoon with view to naming him as head coach. Brighton understood to have g… https://t.co/Uys2px85OS,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
35,Wed Sep 07 11:52:52 +0000 2022,1567481021989265411,David Ornstein,🚨 Chelsea have made approaches to Graham Potter + Mauricio Pochettino - high among manager options. #CFC owners ver… https://t.co/1JGUeo4Epd,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
36,Wed Sep 07 11:15:08 +0000 2022,1567471524138852352,David Ornstein,🚨 Graham Potter &amp; Mauricio Pochettino among candidates for Chelsea job after Thomas Tuchel sacked. #CFC will hold t… https://t.co/63xaLwXQ0X,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
37,Wed Sep 07 09:38:54 +0000 2022,1567447308777799681,David Ornstein,🚨 Chelsea decision to sack Thomas Tuchel unrelated to #UCL loss last night - decision had already been made. #CFC h… https://t.co/rcO9PMzsCw,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
38,Wed Sep 07 09:07:29 +0000 2022,1567439400216272897,David Ornstein,🚨 BREAKING: Chelsea have parted company with manager Thomas Tuchel @TheAthleticUK #CFC https://t.co/198lUcr9Sh,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
39,Tue Sep 06 17:03:36 +0000 2022,1567196834023591936,David Ornstein,🚨 Southampton winger Nathan Redmond agrees 1yr deal with Besiktas. 28yo said goodbyes at #SaintsFC training ground… https://t.co/S5lpPsJn8q,"Football Correspondent, @TheAthleticUK",UK,1699313,1970,6861,http://pbs.twimg.com/profile_images/1178558529105530880/Qvy-hv3O_normal.jpg
