,Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
47,Thu Sep 01 18:58:16 +0000 2022,1565413750001238017,Transfer News,RT @TransferChecker: @connorgordon02 So unfollow me? And stop wearing your dad’s suits while you’re at it.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
48,Thu Sep 01 18:58:04 +0000 2022,1565413700470800386,Transfer News,@connorgordon02 So unfollow me? And stop wearing your dad’s suits while you’re at it.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
49,Thu Sep 01 18:56:15 +0000 2022,1565413240569470976,Transfer News,"@fORgEtMeAlWays_ Thank you bud. I know it’s underwhelming, but at least it’s the truth. That’s all I ever try to give.",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
50,Thu Sep 01 18:51:58 +0000 2022,1565412165502238720,Transfer News,"Nothing else expected for Newcastle.

Third bid for James Maddison was talked about but never executed. Joao Pedro… https://t.co/N3HvcDJZFP",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
51,Thu Sep 01 18:44:11 +0000 2022,1565410205193715720,Transfer News,@upsydeurhead I wish.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
52,Thu Sep 01 18:31:06 +0000 2022,1565406911083978753,Transfer News,@TeijevdLaan 😊,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
53,Thu Sep 01 18:23:44 +0000 2022,1565405057230819329,Transfer News,"At 11:01 tonight I’m going to post the biggest news of the transfer window. 

Be ready.",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
54,Thu Sep 01 17:22:23 +0000 2022,1565389618874392576,Transfer News,@RishMUFC @Danny59891586 I don’t follow footballers on Instagram because I’m not a 12-year-old girl.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
55,Thu Sep 01 17:14:28 +0000 2022,1565387627787964418,Transfer News,"@Danny59891586 Buddy, I’ve been reporting on this player for weeks and I think you’ll find I’ve called it accuratel… https://t.co/jBG4DDFOsH",🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
56,Thu Sep 01 17:07:30 +0000 2022,1565385875546116096,Transfer News,@JoseRoda2 Still shit.,🐝,,208098,48,11174,http://pbs.twimg.com/profile_images/1289681059102232577/hWpnjUQ4_normal.jpg
