,Created at,User ID,User Name,Text,Description,Location,Followers Count,Friends Count,Statuses Count,Profile Image Url
474,Thu Sep 01 15:21:18 +0000 2022,1565359149634015233,Fabrizio Romano,@TacticallyMatt 😀,Here we go! ©,"Milano, Italia",12102412,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
475,Thu Sep 01 15:21:04 +0000 2022,1565359090091581442,Fabrizio Romano,Frenkie de Jong stays at Barcelona. No doubts — he never changed his mind. 🚨🔵🔴🔒 #DeadlineDay #FCB https://t.co/fowfzN8s5z,Here we go! ©,"Milano, Italia",12102412,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
476,Thu Sep 01 15:16:34 +0000 2022,1565357955121291264,Fabrizio Romano,Nottingham Forest are set to sign Loïc Badé on loan with buy option from Rennes. Buy option clause will be worth £1… https://t.co/xUj8D61nMb,Here we go! ©,"Milano, Italia",12102412,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
477,Thu Sep 01 15:06:28 +0000 2022,1565355413087870978,Fabrizio Romano,"RT @FabrizioRomano: Hector Bellerín to Barcelona, here we go! Been told it’s all agreed, one year contract with NO option for further seaso…",Here we go! ©,"Milano, Italia",12102412,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
478,Thu Sep 01 15:05:13 +0000 2022,1565355099383545858,Fabrizio Romano,"Official, confirmed. Florian Grillitsch joins Ajax on a free transfer — done deal. 🚨⚪️🔴✅ #DeadlineDay https://t.co/ijXFxe11ar",Here we go! ©,"Milano, Italia",12102412,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
479,Thu Sep 01 15:04:19 +0000 2022,1565354873520267266,Fabrizio Romano,"Official, confirmed. Aster Vranckx joins AC Milan on loan with buy option from Wolfsburg. 🚨🔴✅ #ACMilan #DeadlineDay",Here we go! ©,"Milano, Italia",12102412,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
480,Thu Sep 01 15:03:47 +0000 2022,1565354741135470592,Fabrizio Romano,@ActualiteBarca @relevo ✅1️⃣,Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
481,Thu Sep 01 15:01:22 +0000 2022,1565354133150126080,Fabrizio Romano,"Amine Harit to Olympique Marseille, it’s done deal on loan with buy option now confirmed — to be signed soon. 🚨🔵… https://t.co/L6iaQ55uNp",Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
482,Thu Sep 01 14:58:57 +0000 2022,1565353521796771840,Fabrizio Romano,Sam Edozie and Juan Larios signed the contract as new Southampton players. Both deals are done and will be official… https://t.co/rIGMsDIk3Y,Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
483,Thu Sep 01 14:46:27 +0000 2022,1565350378828627975,Fabrizio Romano,Justin Kluivert update. Been told he’s flying to Valencia right now after deal done between Valencia and AS Roma —… https://t.co/YiNGx06kvJ,Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
484,Thu Sep 01 14:38:43 +0000 2022,1565348433535565828,Fabrizio Romano,"Valencia are now closing in on Justin Kluivert deal! Agreement in principle with AS Roma, player has accepted to jo… https://t.co/u9xN1T9kgK",Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
485,Thu Sep 01 14:36:11 +0000 2022,1565347794805997569,Fabrizio Romano,"@AmgNewlife never spoke about it as it’s not a topic for Ajax, Chelsea know they don’t want to sell… ❌",Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
486,Thu Sep 01 14:32:18 +0000 2022,1565346814832025606,Fabrizio Romano,The potential agreement between Douglas Luiz &amp; Arsenal on personal terms would be on five year deal. It’s ready on… https://t.co/gzvmFEvFgX,Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
487,Thu Sep 01 14:30:20 +0000 2022,1565346322097778688,Fabrizio Romano,"Understand Arthur Melo’s currently undergoing medical tests as new Liverpool player. 🚨🔴🩺 #LFC #DeadlineDay

Loan de… https://t.co/JHkkF27cPH",Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
488,Thu Sep 01 14:19:01 +0000 2022,1565343473162940418,Fabrizio Romano,"Nottingham Forest are set to sign Blackpool winger Josh Bowler, done deal on £5/6m fee. 🚨🌳 #NFFC #DeadlineDay

It’s… https://t.co/5dhA6cRcN7",Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
489,Thu Sep 01 14:16:08 +0000 2022,1565342746839498754,Fabrizio Romano,"Sergino Dest, signing his contract as new AC Milan player right now. Loan with €20m buy option confirmed. 🚨🔴⚫️ #DeadlineDay",Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
490,Thu Sep 01 13:52:03 +0000 2022,1565336688205131777,Fabrizio Romano,"Hector Bellerín to Barcelona, here we go! Been told it’s all agreed, one year contract with NO option for further s… https://t.co/S8nTxsgyUx",Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
491,Thu Sep 01 13:47:48 +0000 2022,1565335618607263745,Fabrizio Romano,"Official, confirmed. Abdou Diallo to RB Leipzig on loan with €25m buy option from Paris Saint-Germain. ✅🚨 #DeadlineDay",Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
492,Thu Sep 01 13:43:48 +0000 2022,1565334611743621120,Fabrizio Romano,Contracts are being prepared for Pierre Aubameyang to Chelsea and Marcos Alonso to Barça. Clubs have agreement on e… https://t.co/LCCUcM4Rtp,Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
493,Thu Sep 01 13:38:17 +0000 2022,1565333225010266112,Fabrizio Romano,Barcelona are closing in on Hector Bellerín deal. It will be a free transfer as contract termination with Arsenal i… https://t.co/SevyP2I8xb,Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
494,Thu Sep 01 13:29:34 +0000 2022,1565331030860775425,Fabrizio Romano,Willian has just signed the contract as new Fulham player. Done deal completed — follows Kurzawa and Bamba Dieng wh… https://t.co/THRXOHLJSW,Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
495,Thu Sep 01 13:27:03 +0000 2022,1565330396812038146,Fabrizio Romano,Martin Braithwaite has just signed the contract termination with FC Barcelona. It’s over — so he’s now gonna sign t… https://t.co/fhmRrejD2r,Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
496,Thu Sep 01 13:24:29 +0000 2022,1565329752181084161,Fabrizio Romano,"Official statement. After Newcastle deal collapsed &amp; Everton bid turned down, João Pedro stays at Watford. 🚨🟡… https://t.co/jYx4Nxk2zk",Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
497,Thu Sep 01 13:21:04 +0000 2022,1565328892352659463,Fabrizio Romano,"Almería are set to sign Lázaro from Flamengo on permanent deal, €7m fee — plus 30% sell on clause as per… https://t.co/n7QF5qy5r5",Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
498,Thu Sep 01 13:09:13 +0000 2022,1565325906045960200,Fabrizio Romano,RT @FabrizioRomano: Hector Bellerín has agreed personal terms with Barcelona. Contract now ready — deal only depends on Barça decision now…,Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
499,Thu Sep 01 12:53:04 +0000 2022,1565321844651171844,Fabrizio Romano,🚨🚨 Pierre Aubameyang to Chelsea and Marcos Alonso to Barça: here we go! Full agreement completed. €14m fee to Barce… https://t.co/6TtYbif0BG,Here we go! ©,"Milano, Italia",12102417,2160,20399,http://pbs.twimg.com/profile_images/1486761402853380113/3ifAqala_normal.jpg
